Timestamp 	 X-Axis 	 Y-Axis 	 Z-Axis
0.000304937362671	-0.22	-0.112	1.66
0.00264096260071	-0.22	-0.112	1.66
0.00478792190552	-0.22	-0.112	1.66
0.00693082809448	-0.416	-0.016	0.76
0.00907182693481	-0.416	-0.016	0.76
0.0112278461456	-0.524	0.06	-0.076
0.0133678913116	-0.524	0.06	-0.076
0.0155448913574	-0.564	0.06	-0.704
0.0176849365234	-0.564	0.06	-0.704
0.0198328495026	-0.564	0.06	-0.704
0.0219697952271	-0.488	0.044	-0.884
0.0241069793701	-0.488	0.044	-0.884
0.0262479782104	-0.24	-0.032	-0.656
0.0283858776093	-0.24	-0.032	-0.656
0.0305428504944	-0.24	-0.032	-0.656
0.0326809883118	0.068	-0.096	-0.052
0.0348198413849	0.068	-0.096	-0.052
0.0369668006897	0.332	-0.18	0.82
0.0391058921814	0.332	-0.18	0.82
0.0412428379059	0.476	-0.264	1.7
0.0433788299561	0.476	-0.264	1.7
0.0455498695374	0.476	-0.264	1.7
0.0476858615875	0.532	-0.308	2.044
0.049822807312	0.532	-0.308	2.044
0.0519599914551	0.496	-0.296	2.044
0.0540969371796	0.496	-0.296	2.044
0.056245803833	0.328	-0.244	2.044
0.0583839416504	0.328	-0.244	2.044
0.0605328083038	0.328	-0.244	2.044
0.0626738071442	0.024	-0.172	2.044
0.0648219585419	0.024	-0.172	2.044
0.0669679641724	-0.264	-0.096	1.492
0.0691139698029	-0.264	-0.096	1.492
0.071259021759	-0.264	-0.096	1.492
0.0734050273895	-0.448	-0.012	0.568
0.0755798816681	-0.448	-0.012	0.568
0.0777318477631	-0.532	0.056	-0.244
0.0798768997192	-0.532	0.056	-0.244
0.0820229053497	-0.548	0.084	-0.776
0.0841689109802	-0.548	0.084	-0.776
0.0863199234009	-0.548	0.084	-0.776
0.0884649753571	-0.44	0.028	-0.884
0.0906109809875	-0.44	0.028	-0.884
0.0927548408508	-0.18	-0.048	-0.56
0.0949058532715	-0.18	-0.048	-0.56
0.097069978714	0.132	-0.12	0.124
0.099212884903	0.132	-0.12	0.124
0.101366996765	0.132	-0.12	0.124
0.103509902954	0.364	-0.196	0.98
0.105659008026	0.364	-0.196	0.98
0.107802867889	0.488	-0.272	1.876
0.109946966171	0.488	-0.272	1.876
0.11208987236	0.488	-0.272	1.876
0.114233970642	0.524	-0.308	2.044
0.116384029388	0.524	-0.308	2.044
0.118526935577	0.46	-0.288	2.044
0.120683908463	0.46	-0.288	2.044
0.122829914093	0.276	-0.236	2.044
0.124979019165	0.276	-0.236	2.044
0.127134799957	0.276	-0.236	2.044
0.129289865494	-0.044	-0.156	2.044
0.131435871124	-0.044	-0.156	2.044
0.13358092308	-0.312	-0.08	1.304
0.135730981827	-0.312	-0.08	1.304
0.137875795364	-0.484	-0.008	0.392
0.140020847321	-0.484	-0.008	0.392
0.142165899277	-0.484	-0.008	0.392
0.14439201355	-0.552	0.06	-0.376
0.146541833878	-0.552	0.06	-0.376
0.148686885834	-0.536	0.064	-0.828
0.15083193779	-0.536	0.064	-0.828
0.152976989746	-0.404	0.0	-0.844
0.155120849609	-0.404	0.0	-0.844
0.157272815704	-0.404	0.0	-0.844
0.159410953522	-0.116	-0.06	-0.44
0.161556959152	-0.116	-0.06	-0.44
0.163707017899	0.204	-0.136	0.292
0.165855884552	0.204	-0.136	0.292
0.167999982834	0.204	-0.136	0.292
0.170143842697	0.396	-0.216	1.184
0.172288894653	0.396	-0.216	1.184
0.1744389534	0.504	-0.284	2.032
0.176582813263	0.504	-0.284	2.032
0.178726911545	0.524	-0.316	2.044
0.180881977081	0.524	-0.316	2.044
0.183025836945	0.524	-0.316	2.044
0.185174942017	0.452	-0.276	2.044
0.18731880188	0.452	-0.276	2.044
0.189462900162	0.22	-0.212	2.044
0.191619873047	0.22	-0.212	2.044
0.193764925003	-0.104	-0.148	1.988
0.195926904678	-0.104	-0.148	1.988
0.198073863983	-0.104	-0.148	1.988
0.200218915939	-0.364	-0.06	1.112
0.202363014221	-0.364	-0.06	1.112
0.204514026642	-0.492	0.024	0.216
0.206655979156	-0.492	0.024	0.216
0.208797931671	-0.492	0.024	0.216
0.210941791534	-0.556	0.076	-0.492
0.213084936142	-0.556	0.076	-0.492
0.215229988098	-0.524	0.052	-0.868
0.217375993729	-0.524	0.052	-0.868
0.219520807266	-0.348	0.0	-0.792
0.221656799316	-0.348	0.0	-0.792
0.223793029785	-0.348	0.0	-0.792
0.225935935974	-0.032	-0.076	-0.312
0.228081941605	-0.032	-0.076	-0.312
0.230235815048	0.256	-0.156	0.468
0.23237991333	0.256	-0.156	0.468
0.234529018402	0.42	-0.232	1.38
0.236672878265	0.42	-0.232	1.38
0.238816976547	0.42	-0.232	1.38
0.240970849991	0.524	-0.288	2.044
0.243114948273	0.524	-0.288	2.044
0.245263814926	0.54	-0.32	2.044
0.247406959534	0.54	-0.32	2.044
0.249550819397	0.54	-0.32	2.044
0.251693964005	0.4	-0.264	2.044
0.253836870193	0.4	-0.264	2.044
0.255985975266	0.144	-0.2	2.044
0.258129835129	0.144	-0.2	2.044
0.260272979736	-0.168	-0.124	1.82
0.262422800064	-0.168	-0.124	1.82
0.264573812485	-0.168	-0.124	1.82
0.266717910767	-0.388	-0.052	0.908
0.268862009048	-0.388	-0.052	0.908
0.271006822586	-0.512	0.036	0.04
0.273152828217	-0.512	0.036	0.04
0.275301933289	-0.556	0.068	-0.612
0.277445793152	-0.556	0.068	-0.612
0.279589891434	-0.556	0.068	-0.612
0.28173494339	-0.52	0.044	-0.872
0.283878803253	-0.52	0.044	-0.872
