Timestamp 	 X-Axis 	 Y-Axis 	 Z-Axis
0.000310182571411	-0.348	-0.036	-0.748
0.00356912612915	-0.416	-0.1	1.232
0.00665020942688	-0.416	-0.1	1.232
0.00971913337708	-0.236	-0.404	2.044
0.0127861499786	-0.236	-0.404	2.044
0.0158710479736	0.236	-0.132	1.524
0.0189411640167	0.096	0.092	-0.644
0.0220060348511	0.096	0.092	-0.644
0.0250720977783	0.08	0.252	-0.444
0.0281519889832	0.208	-0.468	1.736
0.0312170982361	0.208	-0.468	1.736
0.034282207489	-0.06	-0.092	2.044
0.0373501777649	-0.06	-0.092	2.044
0.0404160022736	-0.12	-0.076	0.992
0.0435001850128	0.004	0.292	-0.828
0.046569108963	0.004	0.292	-0.828
0.0496401786804	0.316	0.192	-0.064
0.0527131557465	0.316	0.192	-0.064
0.0557770729065	0.344	-0.28	2.044
0.0588440895081	-0.348	-0.4	2.044
0.0619101524353	-0.348	-0.4	2.044
0.0649762153625	-0.056	-0.208	0.468
0.0680441856384	-0.056	-0.208	0.468
0.0711090564728	0.004	0.132	-0.916
0.0741720199585	-0.02	0.004	0.412
0.0772380828857	-0.02	0.004	0.412
0.0803101062775	-0.376	-0.46	2.044
0.0833761692047	-0.376	-0.46	2.044
0.0864691734314	0.052	-0.2	2.044
0.0895512104034	0.088	-0.132	0.028
0.092630147934	0.088	-0.132	0.028
0.0957040786743	0.048	0.224	-0.844
0.0987770557404	0.048	0.224	-0.844
0.101850032806	-0.292	-0.148	0.864
0.104931116104	0.16	-0.184	2.044
0.108003139496	0.16	-0.184	2.044
0.111082077026	-0.18	-0.164	1.864
0.11416220665	-0.18	-0.164	1.864
0.117235183716	0.02	0.188	-0.428
0.120307207108	-0.108	-0.276	-0.676
0.123382091522	-0.108	-0.276	-0.676
0.126462221146	0.072	0.052	1.364
0.12953209877	0.072	0.052	1.364
0.132602214813	-0.028	-0.464	2.044
0.135676145554	0.168	-0.484	1.412
0.138765096664	0.168	-0.484	1.412
0.141837120056	-0.06	-0.04	-0.7
0.144931077957	-0.06	-0.04	-0.7
0.148005008698	0.112	0.06	-0.348
0.151077032089	0.172	-0.376	1.908
0.154157161713	0.172	-0.376	1.908
0.157229185104	-0.332	-0.244	2.044
0.160303115845	-0.332	-0.244	2.044
0.163376092911	0.072	-0.16	0.884
0.166453123093	-0.012	0.16	-0.868
0.169526100159	-0.012	0.16	-0.868
0.172608137131	-0.24	0.132	0.056
0.175682067871	-0.24	0.132	0.056
0.178754091263	-0.084	-0.196	2.044
0.181838989258	0.02	-0.324	2.044
0.184926986694	0.02	-0.324	2.044
0.188001155853	0.124	-0.024	0.352
0.191073179245	0.124	-0.024	0.352
0.194151163101	-0.34	0.1	-0.948
0.197224140167	-0.228	0.008	0.476
0.200295209885	-0.228	0.008	0.476
0.203366994858	-0.124	-0.336	2.044
0.206446170807	0.052	-0.372	2.044
0.209518194199	0.052	-0.372	2.044
0.212589025497	-0.1	-0.028	-0.12
0.215664148331	-0.1	-0.028	-0.12
0.218738079071	0.116	0.072	-0.796
0.221810102463	0.004	-0.08	0.968
0.224895000458	0.004	-0.08	0.968
0.227968215942	0.112	-0.268	2.044
0.231040000916	0.112	-0.268	2.044
0.234122991562	-0.052	-0.224	1.772
0.237197160721	-0.02	0.036	-0.508
0.240270137787	-0.02	0.036	-0.508
0.243342161179	0.26	-0.216	-0.552
0.246420145035	0.26	-0.216	-0.552
0.249492168427	0.42	-0.04	1.532
0.252564191818	-0.04	-0.496	2.044
0.255639076233	-0.04	-0.496	2.044
0.258722066879	-0.064	-0.34	1.26
0.26179599762	-0.064	-0.34	1.26
0.264875173569	-0.008	0.088	-0.768
0.267949104309	-0.14	-0.224	-0.26
0.271022081375	-0.14	-0.224	-0.26
0.274115085602	-0.36	-0.34	1.988
0.277189016342	-0.36	-0.34	1.988
0.280271053314	-0.208	-0.388	2.044
0.283346176147	0.232	-0.12	0.752
0.286423206329	0.232	-0.12	0.752
0.289494991302	0.128	0.152	-0.892
0.29256606102	0.128	0.152	-0.892
0.295638084412	-0.532	-0.168	0.112
0.298710107803	-0.12	-0.296	2.044
0.301783084869	-0.12	-0.296	2.044
0.304863214493	0.128	-0.224	2.044
