Timestamp 	 X-Axis 	 Y-Axis 	 Z-Axis
0.00031304359436	-0.128	-0.24	2.044
0.00308299064636	0.192	-0.032	-1.76
0.00564503669739	0.192	-0.032	-1.76
0.00819897651672	-0.192	-0.444	2.044
0.0107510089874	-0.192	-0.444	2.044
0.0133190155029	-0.216	-0.028	-0.764
0.0158710479736	-0.216	-0.028	-0.764
0.0184211730957	0.564	-0.02	1.532
0.0209691524506	0.564	-0.02	1.532
0.0235271453857	0.172	-0.316	1.744
0.0260801315308	0.172	-0.316	1.744
0.0286281108856	-0.62	0.304	-1.028
0.0311760902405	-0.62	0.304	-1.028
0.0337390899658	0.044	0.072	2.044
0.036306142807	0.044	0.072	2.044
0.0388510227203	-0.176	0.312	-1.736
0.0414040088654	-0.176	0.312	-1.736
0.0439600944519	0.012	-0.028	2.044
0.0465080738068	0.012	-0.028	2.044
0.0490560531616	0.16	0.048	-0.132
0.0516030788422	0.16	0.048	-0.132
0.054151058197	-0.276	-0.212	0.728
0.0566999912262	-0.276	-0.212	0.728
0.059249162674	-0.06	-0.208	2.044
0.0617980957031	-0.06	-0.208	2.044
0.064346075058	0.02	0.148	-1.404
0.0669050216675	0.02	0.148	-1.404
0.0694530010223	-0.032	-1.14	2.044
0.0720181465149	-0.032	-1.14	2.044
0.0745711326599	0.14	0.132	-1.496
0.0771310329437	0.14	0.132	-1.496
0.0796790122986	-0.132	-0.156	2.044
0.0822281837463	-0.132	-0.156	2.044
0.0847761631012	-0.132	-0.188	0.556
0.0873370170593	-0.132	-0.188	0.556
0.0898790359497	0.232	-0.028	0.12
0.0924251079559	0.232	-0.028	0.12
0.0949640274048	-0.652	-0.304	2.044
0.0975379943848	-0.652	-0.304	2.044
0.100093126297	0.184	0.128	-1.648
0.102640151978	0.184	0.128	-1.648
0.105188131332	0.34	-0.472	2.044
0.107743024826	0.34	-0.472	2.044
0.110290050507	-0.188	0.132	-1.132
0.112851142883	-0.188	0.132	-1.132
0.115417003632	0.324	-0.008	2.024
0.117972135544	0.324	-0.008	2.024
0.120532035828	0.248	-0.4	1.28
0.123081207275	0.248	-0.4	1.28
0.125627040863	0.3	0.072	-0.54
0.128180027008	0.3	0.072	-0.54
0.130727052689	-0.12	-0.16	2.044
0.133275032043	-0.12	-0.16	2.044
0.135830163956	-0.296	-0.064	-1.756
0.138381004333	-0.296	-0.064	-1.756
0.140931129456	0.244	-0.392	2.044
0.143488168716	0.244	-0.392	2.044
0.146042108536	0.056	-0.232	-0.6
0.148590087891	0.056	-0.232	-0.6
0.1511490345	0.112	0.0	1.304
0.153699159622	0.112	0.0	1.304
0.156244039536	0.116	-0.416	1.952
0.158792972565	0.116	-0.416	1.952
0.161341190338	-0.268	0.14	-1.1
0.163889169693	-0.268	0.14	-1.1
0.166442155838	-0.268	-0.676	2.044
0.169001102448	-0.092	0.104	-1.652
0.171554088593	-0.092	0.104	-1.652
0.174102067947	0.6	-0.404	2.044
0.176655054092	0.6	-0.404	2.044
0.179203033447	0.204	-0.18	0.068
0.181750059128	0.204	-0.18	0.068
0.184297084808	0.556	-0.08	0.636
0.186860084534	0.556	-0.08	0.636
0.189407110214	0.212	-0.24	2.044
0.191954135895	0.212	-0.24	2.044
0.194504976273	0.088	0.224	-1.484
0.197058200836	0.088	0.224	-1.484
0.199606180191	-0.116	-0.272	2.044
0.20215511322	-0.116	-0.272	2.044
0.204703092575	-0.144	0.016	-1.412
0.207257032394	-0.144	0.016	-1.412
0.209807157516	-0.376	-0.408	2.044
0.212356090546	-0.376	-0.408	2.044
0.214913129807	0.18	-0.06	0.704
0.217465162277	0.18	-0.06	0.704
0.220016002655	-0.208	0.192	-0.152
0.222563028336	-0.208	0.192	-0.152
0.225113153458	0.152	-0.648	2.044
0.227680206299	0.152	-0.648	2.044
0.230226993561	-0.136	0.072	-1.712
0.232786178589	-0.136	0.072	-1.712
0.235336065292	0.452	-0.504	2.044
0.237890005112	0.452	-0.504	2.044
0.240436077118	0.08	0.012	-0.988
0.242983102798	0.08	0.012	-0.988
0.245529174805	0.008	0.084	1.76
0.248081207275	0.008	0.084	1.76
0.250626087189	0.24	-0.064	1.428
0.253173112869	0.24	-0.064	1.428
0.255719184875	0.032	-0.02	-0.704
0.258275032043	0.032	-0.02	-0.704
0.260822057724	-0.012	-0.488	2.044
0.263383150101	-0.012	-0.488	2.044
0.265938997269	-0.392	0.072	-1.784
0.268488168716	-0.392	0.072	-1.784
0.271036148071	0.26	-0.592	2.044
0.273593187332	0.26	-0.592	2.044
0.276146173477	-0.188	0.056	-0.472
0.278694152832	-0.188	0.056	-0.472
0.28124499321	0.2	-0.08	1.14
0.283791065216	0.2	-0.08	1.14
0.286353111267	-0.14	-0.1	2.044
0.288895130157	-0.14	-0.1	2.044
0.291435003281	-0.26	0.18	-1.256
0.293975114822	-0.26	0.18	-1.256
0.296521186829	-0.064	-0.364	2.044
0.299074172974	-0.064	-0.364	2.044
0.301623106003	0.032	0.084	-1.616
0.304170131683	0.032	0.084	-1.616
0.306724071503	-0.56	-0.604	2.044
0.309272050858	-0.56	-0.604	2.044
0.311825037003	-0.188	0.188	0.184
0.314373016357	-0.188	0.188	0.184
0.316925048828	0.176	0.096	0.404
0.31947016716	0.176	0.096	0.404
0.322015047073	-0.088	-0.388	2.044
0.324567079544	-0.088	-0.388	2.044
0.327121019363	0.008	0.16	-1.58
0.329668998718	0.008	0.16	-1.58
0.332215070724	-0.104	-0.192	2.044
0.334763050079	-0.104	-0.192	2.044
0.337319135666	0.16	0.152	-1.332
0.339867115021	0.16	0.152	-1.332
0.342413187027	-0.328	-0.204	2.044
0.344976186752	-0.328	-0.204	2.044
0.347525119781	0.016	0.056	0.88
