Timestamp 	 X-Axis 	 Y-Axis 	 Z-Axis
0.00031304359436	-0.004	-0.116	0.8
0.00799012184143	0.008	-0.324	2.044
0.0154869556427	-0.02	-0.14	1.268
0.0229771137238	-0.04	0.072	-0.572
0.0304701328278	-0.012	-0.06	0.308
0.0379769802094	0.008	-0.24	1.764
0.0454659461975	-0.02	-0.22	1.776
0.052953004837	-0.028	-0.02	0.3
0.0604400634766	-0.012	0.012	-0.108
0.0679430961609	0.004	-0.192	1.308
0.0754370689392	0.004	-0.28	2.044
0.0829300880432	-0.024	-0.076	0.788
0.0904231071472	-0.016	0.052	-0.412
0.09792304039	-0.004	-0.124	0.796
0.10543513298	0.008	-0.324	2.044
0.112928152084	-0.04	-0.152	1.296
0.120423078537	-0.048	0.08	-0.564
0.127923965454	-0.02	-0.056	0.304
0.135416984558	0.008	-0.352	2.044
0.142915010452	-0.024	-0.216	1.772
0.150407075882	-0.036	0.064	-0.584
0.157902002335	0.0	-0.004	-0.112
0.165387153625	0.016	-0.344	2.044
0.172878980637	0.0	-0.276	2.044
0.180369138718	-0.024	-0.088	0.788
0.187862157822	-0.016	0.052	-0.416
0.195364952087	0.0	-0.124	0.792
0.202849149704	0.012	-0.324	2.044
0.210355997086	-0.02	-0.152	1.3
0.217859983444	-0.04	0.068	-0.576
0.225357055664	-0.028	-0.056	0.308
0.232851028442	0.004	-0.344	2.044
0.240342140198	-0.016	-0.228	1.78
0.247833967209	-0.016	0.048	-0.568
0.255326032639	-0.008	0.012	-0.108
0.262824058533	0.024	-0.344	2.044
0.270327091217	-0.004	-0.276	2.044
0.277826070786	-0.028	0.052	-0.428
0.285318136215	-0.024	0.06	-0.44
0.292809009552	0.024	-0.296	2.044
0.300306081772	0.008	-0.32	2.044
0.307799100876	-0.024	-0.148	1.296
0.31529211998	-0.02	0.068	-0.58
0.322785139084	-0.024	-0.044	0.312
0.330276012421	0.008	-0.352	2.044
0.337790966034	-0.024	-0.22	1.776
0.345282077789	-0.036	0.064	-0.58
0.352787017822	-0.008	0.016	-0.116
0.360279083252	0.02	-0.344	2.044
0.367776155472	0.0	-0.268	2.044
0.375259160995	-0.02	0.048	-0.432
0.382756948471	-0.02	0.056	-0.416
0.390254020691	0.02	-0.296	2.044
0.397751092911	0.008	-0.32	2.044
0.405241966248	-0.044	0.016	-0.12
0.412734031677	-0.04	0.084	-0.564
0.420242071152	0.004	-0.252	1.768
0.427739143372	-0.008	-0.344	2.044
0.435232162476	-0.024	-0.228	1.768
0.442737102509	-0.04	0.064	-0.584
0.450240135193	-0.004	0.024	-0.104
0.457738161087	0.028	-0.348	2.044
0.465229034424	0.004	-0.276	2.044
0.472721099854	-0.02	0.04	-0.424
0.480213165283	-0.02	0.056	-0.416
0.487703084946	0.016	-0.292	2.044
0.495242118835	0.008	-0.32	2.044
0.502738952637	-0.04	0.016	-0.12
0.510231971741	-0.04	0.068	-0.584
0.517730951309	0.012	-0.264	1.772
0.525222063065	0.0	-0.348	2.044
0.532706975937	-0.04	-0.02	0.292
0.540204048157	-0.028	0.056	-0.572
0.547778129578	0.012	-0.188	1.292
0.555276155472	0.024	-0.336	2.044
0.562768936157	-0.02	-0.068	0.792
0.570266008377	-0.032	0.048	-0.424
0.577764034271	-0.016	0.052	-0.428
0.585256099701	0.016	-0.3	2.044
0.592746973038	0.016	-0.332	2.044
0.600237131119	-0.044	0.02	-0.12
0.60773396492	-0.04	0.064	-0.58
0.615225076675	0.004	-0.248	1.768
0.622722148895	0.004	-0.352	2.044
0.630228042603	-0.044	-0.02	0.304
0.637784004211	-0.032	0.064	-0.588
0.645280122757	0.012	-0.184	1.28
0.652773141861	0.024	-0.34	2.044
0.660273075104	-0.044	-0.076	0.796
0.667786121368	-0.024	0.044	-0.424
0.67527794838	-0.004	-0.128	0.776
0.682779073715	0.016	-0.296	2.044
0.690272092819	-0.028	-0.152	1.304
0.697771072388	-0.036	0.008	-0.116
0.705261945724	-0.016	-0.052	0.3
0.712754011154	0.004	-0.248	1.764
0.720246076584	0.016	-0.344	2.044
0.727741956711	-0.048	-0.02	0.308
0.735234022141	-0.036	0.056	-0.584
0.74273109436	0.012	-0.188	1.276
0.750226974487	0.028	-0.344	2.044
0.757785081863	-0.016	-0.068	0.8
0.765280008316	-0.02	0.052	-0.42
0.772773981094	-0.004	-0.124	0.772
0.780271053314	0.02	-0.288	2.044
0.78776717186	-0.024	-0.148	1.288
0.795258998871	-0.044	0.016	-0.12
0.802759170532	-0.016	-0.048	0.292
0.810250997543	0.012	-0.256	1.756
0.817748069763	-0.02	-0.228	1.792
0.825240135193	-0.052	-0.02	0.324
0.832731962204	-0.012	0.016	-0.12
0.840234041214	0.012	-0.192	1.284
0.847732067108	0.02	-0.332	2.044
0.855222940445	-0.02	-0.08	0.796
0.862715959549	-0.016	0.04	-0.416
0.870208024979	-0.004	-0.116	0.776
0.877699136734	0.024	-0.3	2.044
0.885215997696	-0.036	-0.152	1.32
0.892708063126	-0.04	0.012	-0.108
0.90020608902	-0.012	-0.048	0.284
0.907698154449	0.004	-0.248	1.756
0.915219068527	-0.036	-0.216	1.792
0.922713041306	-0.044	-0.02	0.308
0.930205106735	0.004	0.012	-0.112
0.937695026398	0.008	-0.18	1.28
0.945248126984	0.0	-0.28	2.044
