Timestamp 	 X-Axis 	 Y-Axis 	 Z-Axis
0.000314950942993	-0.68	-0.16	0.084
0.0020649433136	-0.64	-0.18	-0.056
0.00362801551819	-0.64	-0.18	-0.056
0.00518393516541	-0.64	-0.18	-0.056
0.00673699378967	-0.604	-0.196	-0.212
0.00830984115601	-0.604	-0.196	-0.212
0.00986385345459	-0.604	-0.196	-0.212
0.0114169120789	-0.544	-0.192	-0.34
0.0129718780518	-0.544	-0.192	-0.34
0.0145390033722	-0.544	-0.192	-0.34
0.0160908699036	-0.476	-0.196	-0.468
0.0176448822021	-0.476	-0.196	-0.468
0.0191979408264	-0.476	-0.196	-0.468
0.020751953125	-0.476	-0.196	-0.468
0.0223228931427	-0.424	-0.204	-0.56
0.0238800048828	-0.424	-0.204	-0.56
0.0254340171814	-0.424	-0.204	-0.56
0.0269949436188	-0.344	-0.22	-0.632
0.0285470485687	-0.344	-0.22	-0.632
0.0300998687744	-0.344	-0.22	-0.632
0.0316519737244	-0.276	-0.196	-0.684
0.0332059860229	-0.276	-0.196	-0.684
0.0347619056702	-0.276	-0.196	-0.684
0.0363140106201	-0.276	-0.196	-0.684
0.0378668308258	-0.176	-0.212	-0.728
0.0394198894501	-0.176	-0.212	-0.728
0.0409829616547	-0.176	-0.212	-0.728
0.042534828186	-0.108	-0.212	-0.76
0.0441029071808	-0.108	-0.212	-0.76
0.0456619262695	-0.108	-0.212	-0.76
0.0472190380096	-0.04	-0.188	-0.768
0.048770904541	-0.04	-0.188	-0.768
0.0503249168396	-0.04	-0.188	-0.768
0.0518770217896	0.052	-0.184	-0.748
0.0534360408783	0.052	-0.184	-0.748
0.054988861084	0.052	-0.184	-0.748
0.0565459728241	0.052	-0.184	-0.748
0.0580978393555	0.116	-0.176	-0.712
0.0596499443054	0.116	-0.176	-0.712
0.0612008571625	0.116	-0.176	-0.712
0.0627818107605	0.2	-0.18	-0.636
0.0643348693848	0.2	-0.18	-0.636
0.0658869743347	0.2	-0.18	-0.636
0.0674378871918	0.284	-0.152	-0.584
0.068990945816	0.284	-0.152	-0.584
0.0705578327179	0.284	-0.152	-0.584
0.0721108913422	0.344	-0.148	-0.48
0.07368683815	0.344	-0.148	-0.48
0.0752489566803	0.344	-0.148	-0.48
0.0768089294434	0.344	-0.148	-0.48
0.0783689022064	0.42	-0.164	-0.38
0.0799288749695	0.42	-0.164	-0.38
0.0814888477325	0.42	-0.164	-0.38
0.0830500125885	0.472	-0.148	-0.26
0.0846118927002	0.472	-0.148	-0.26
0.0861709117889	0.472	-0.148	-0.26
0.087739944458	0.544	-0.124	-0.136
0.0892999172211	0.544	-0.124	-0.136
0.0908598899841	0.544	-0.124	-0.136
0.0924308300018	0.544	-0.124	-0.136
0.0940058231354	0.596	-0.132	0.028
0.095566034317	0.596	-0.132	0.028
0.0971248149872	0.596	-0.132	0.028
0.0986828804016	0.628	-0.14	0.2
0.100240945816	0.628	-0.14	0.2
0.101797819138	0.628	-0.14	0.2
0.103442907333	0.648	-0.132	0.368
0.105005979538	0.648	-0.132	0.368
0.106564044952	0.648	-0.132	0.368
0.108121871948	0.696	-0.128	0.536
0.109678983688	0.696	-0.128	0.536
0.111236810684	0.696	-0.128	0.536
0.112800836563	0.696	-0.128	0.536
0.114372968674	0.72	-0.128	0.728
0.115931987762	0.72	-0.128	0.728
0.117489814758	0.72	-0.128	0.728
0.119051933289	0.732	-0.124	0.908
0.120609998703	0.732	-0.124	0.908
0.122167825699	0.732	-0.124	0.908
0.123731851578	0.724	-0.096	1.116
0.125290870667	0.724	-0.096	1.116
0.126849889755	0.724	-0.096	1.116
0.12840795517	0.74	-0.096	1.288
0.129966974258	0.74	-0.096	1.288
0.13153386116	0.74	-0.096	1.288
0.133098840714	0.74	-0.096	1.288
0.134656906128	0.724	-0.096	1.472
0.136216878891	0.724	-0.096	1.472
0.137774944305	0.724	-0.096	1.472
0.139346837997	0.696	-0.072	1.652
0.140904903412	0.696	-0.072	1.652
0.142472982407	0.696	-0.072	1.652
0.144037008286	0.648	-0.068	1.824
0.145597934723	0.648	-0.068	1.824
0.147156000137	0.648	-0.068	1.824
0.148715019226	0.628	-0.056	1.972
0.150272846222	0.628	-0.056	1.972
0.151830911636	0.628	-0.056	1.972
0.153424978256	0.628	-0.056	1.972
0.154985904694	0.556	-0.048	2.044
0.156544923782	0.556	-0.048	2.044
0.158104896545	0.556	-0.048	2.044
0.159663915634	0.5	-0.02	2.044
0.161218881607	0.5	-0.02	2.044
0.162780046463	0.5	-0.02	2.044
0.16433596611	0.452	-0.028	2.044
0.165894985199	0.452	-0.028	2.044
0.167460918427	0.452	-0.028	2.044
0.169019937515	0.4	-0.032	2.044
0.17057800293	0.4	-0.032	2.044
0.172137022018	0.4	-0.032	2.044
0.173701047897	0.4	-0.032	2.044
0.175269842148	0.316	-0.032	2.044
0.176828861237	0.316	-0.032	2.044
