Timestamp 	 X-Axis 	 Y-Axis 	 Z-Axis
0.000308036804199	0.252	-0.272	2.044
0.00346493721008	0.252	-0.272	2.044
0.00643301010132	0.308	-0.344	2.044
0.00939702987671	0.232	-0.276	2.044
0.0123589038849	0.232	-0.276	2.044
0.0153369903564	-0.016	-0.156	1.46
0.0182998180389	-0.016	-0.156	1.46
0.0212619304657	-0.248	0.008	0.036
0.0242218971252	-0.34	0.096	-0.868
0.0271940231323	-0.34	0.096	-0.868
0.0301599502563	-0.288	0.056	-0.808
0.0331299304962	-0.288	0.056	-0.808
0.0360989570618	-0.068	-0.068	0.216
0.0390689373016	-0.068	-0.068	0.216
0.0420558452606	0.188	-0.22	1.636
0.0450248718262	0.304	-0.336	2.044
0.0479929447174	0.304	-0.336	2.044
0.0509688854218	0.284	-0.328	2.044
0.0539379119873	0.284	-0.328	2.044
0.0569050312042	0.108	-0.208	2.0
0.0598709583282	-0.176	-0.04	0.564
0.0628390312195	-0.176	-0.04	0.564
0.0658078193665	-0.328	0.08	-0.624
0.0687758922577	-0.328	0.08	-0.624
0.0717449188232	-0.312	0.092	-0.96
0.0747129917145	-0.312	0.092	-0.96
0.0776920318604	-0.188	-0.008	-0.28
0.0806608200073	0.096	-0.152	1.056
0.083643913269	0.096	-0.152	1.056
0.0866148471832	0.276	-0.308	2.044
0.0895888805389	0.276	-0.308	2.044
0.0925588607788	0.312	-0.348	2.044
0.0955250263214	0.2	-0.268	2.044
0.0984928607941	0.2	-0.268	2.044
0.101464033127	-0.064	-0.116	1.16
0.104432821274	-0.064	-0.116	1.16
0.10740685463	-0.28	0.032	-0.228
0.110380887985	-0.28	0.032	-0.228
0.113348960876	-0.336	0.116	-0.948
0.116317033768	-0.256	0.036	-0.652
0.119289875031	-0.256	0.036	-0.652
0.122257947922	-0.012	-0.104	0.492
0.125226020813	-0.012	-0.104	0.492
0.128193855286	0.224	-0.244	1.908
0.131165981293	0.308	-0.352	2.044
0.134150981903	0.308	-0.352	2.044
0.137118816376	0.256	-0.308	2.044
0.140105009079	0.256	-0.308	2.044
0.143071889877	0.04	-0.176	1.736
0.146039009094	0.04	-0.176	1.736
0.149011850357	-0.208	-0.028	0.296
0.151980876923	-0.328	0.092	-0.78
0.154948949814	-0.328	0.092	-0.78
0.157915830612	-0.308	0.08	-0.908
0.160883903503	-0.308	0.08	-0.908
0.163851976395	-0.116	-0.036	-0.044
0.166829824448	0.148	-0.192	1.352
0.169805049896	0.148	-0.192	1.352
0.172772884369	0.28	-0.316	2.044
0.175751924515	0.28	-0.316	2.044
0.178728818893	0.288	-0.332	2.044
0.181702852249	0.288	-0.332	2.044
0.184669971466	0.136	-0.236	2.044
0.187638044357	-0.124	-0.1	0.856
0.190611839294	-0.124	-0.1	0.856
0.19358086586	-0.3	0.056	-0.444
0.196552991867	-0.3	0.056	-0.444
0.19952082634	-0.32	0.1	-0.976
0.202489852905	-0.208	-0.004	-0.488
0.205458879471	-0.208	-0.004	-0.488
0.208426952362	0.06	-0.136	0.78
0.211397886276	0.06	-0.136	0.78
0.214365005493	0.26	-0.268	2.044
0.217345952988	0.26	-0.268	2.044
0.220319986343	0.3	-0.344	2.044
0.223285913467	0.196	-0.28	2.044
0.226256847382	0.196	-0.28	2.044
0.229230880737	-0.016	-0.152	1.46
0.232197999954	-0.016	-0.152	1.46
0.23516702652	-0.244	-0.004	0.032
0.238134860992	-0.328	0.1	-0.884
0.241107940674	-0.328	0.1	-0.884
0.244076013565	-0.272	0.056	-0.796
0.247042894363	-0.272	0.056	-0.796
0.250025987625	-0.06	-0.064	0.224
0.252993822098	-0.06	-0.064	0.224
0.255960941315	0.192	-0.224	1.648
0.258927822113	0.296	-0.336	2.044
0.26189994812	0.296	-0.336	2.044
0.264880895615	0.276	-0.328	2.044
0.267848014832	0.276	-0.328	2.044
0.270829916	0.084	-0.2	1.992
0.273798942566	-0.188	-0.068	0.56
0.276767015457	-0.188	-0.068	0.56
0.27973484993	-0.316	0.076	-0.632
0.282703876495	-0.316	0.076	-0.632
0.285671949387	-0.324	0.1	-0.956
0.288638830185	-0.324	0.1	-0.956
0.291610002518	-0.164	-0.02	-0.276
0.294581890106	0.1	-0.16	1.1
0.297549009323	0.1	-0.16	1.1
0.300521850586	0.28	-0.308	2.044
0.303488969803	0.28	-0.308	2.044
0.306455850601	0.304	-0.344	2.044
0.309429883957	0.184	-0.264	2.044
0.3123960495	0.184	-0.264	2.044
0.315361976624	-0.092	-0.108	1.156
0.318337917328	-0.092	-0.108	1.156
0.321311950684	-0.28	0.028	-0.236
0.324280977249	-0.28	0.028	-0.236
0.327247858047	-0.348	0.104	-0.956
0.330221891403	-0.248	0.024	-0.66
0.3331990242	-0.248	0.024	-0.66
0.336166858673	-0.008	-0.096	0.516
0.339140892029	-0.008	-0.096	0.516
0.342106819153	0.232	-0.256	1.924
0.34507393837	0.304	-0.352	2.044
0.348040819168	0.304	-0.352	2.044
0.351049900055	0.26	-0.3	2.044
0.35401892662	0.26	-0.3	2.044
0.356984853745	0.048	-0.176	1.716
0.359954833984	0.048	-0.176	1.716
0.362926006317	-0.208	-0.028	0.276
0.36589384079	-0.336	0.088	-0.78
0.368861913681	-0.336	0.088	-0.78
0.371836900711	-0.312	0.076	-0.9
0.374804019928	-0.312	0.076	-0.9
0.377774953842	-0.12	-0.048	-0.036
0.380753040314	0.152	-0.192	1.372
0.383719921112	0.152	-0.192	1.372
0.386687040329	0.292	-0.332	2.044
0.389660835266	0.292	-0.332	2.044
0.392627000809	0.292	-0.34	2.044
0.395593881607	0.292	-0.34	2.044
0.39856004715	0.148	-0.24	2.044
0.401527881622	-0.128	-0.088	0.852
0.404495954514	-0.128	-0.088	0.852
0.407462835312	-0.292	0.056	-0.448
0.410435914993	-0.292	0.056	-0.448
0.413403987885	-0.328	0.104	-0.98
0.416380882263	-0.22	0.004	-0.476
0.419348955154	-0.22	0.004	-0.476
0.422317028046	0.044	-0.116	0.808
0.42528295517	0.044	-0.116	0.808
0.428248882294	0.244	-0.272	2.044
0.431219816208	0.244	-0.272	2.044
0.434186935425	0.292	-0.356	2.044
0.437153816223	0.232	-0.288	2.044
0.44012093544	0.232	-0.288	2.044
0.443089962006	-0.024	-0.144	1.436
0.446058988571	-0.024	-0.144	1.436
0.449033021927	-0.252	0.012	-0.004
0.451999902725	-0.328	0.104	-0.888
0.454977989197	-0.328	0.104	-0.888
0.457947969437	-0.276	0.036	-0.772
0.460922002792	-0.276	0.036	-0.772
0.463889837265	-0.056	-0.064	0.236
0.466857910156	-0.056	-0.064	0.236
0.469831943512	0.184	-0.22	1.672
0.47279882431	0.3	-0.336	2.044
0.475765943527	0.3	-0.336	2.044
0.478731870651	0.272	-0.328	2.044
0.481699943542	0.272	-0.328	2.044
0.484666824341	0.08	-0.204	1.976
0.487632989883	-0.184	-0.068	0.552
0.490602016449	-0.184	-0.068	0.552
0.493569850922	-0.316	0.092	-0.624
0.496536970139	-0.316	0.092	-0.624
0.499521017075	-0.316	0.096	-0.964
0.502492904663	-0.316	0.096	-0.964
0.50546002388	-0.16	-0.016	-0.26
