Timestamp 	 X-Axis 	 Y-Axis 	 Z-Axis
0.000303983688354	-0.084	-0.104	0.228
0.00518107414246	-0.064	0.076	-0.952
0.00987815856934	0.072	-0.308	2.044
0.0145661830902	-0.036	-0.224	1.624
0.0192561149597	-0.084	0.136	-1.428
0.0239610671997	0.068	-0.16	1.864
0.0286490917206	0.016	-0.316	2.044
0.0333371162415	0.016	-0.316	2.044
0.0380210876465	-0.112	0.04	-1.112
0.0427219867706	0.032	-0.036	0.504
0.0474050045013	0.048	-0.352	2.044
0.0520911216736	-0.108	-0.072	-0.096
0.0567750930786	-0.056	0.06	-0.724
0.0614609718323	0.088	-0.32	2.044
0.0661690235138	-0.04	-0.188	1.28
0.0708630084991	-0.068	0.112	-1.388
0.0755581855774	0.084	-0.208	2.044
0.0802581310272	0.004	-0.296	2.044
0.0849480628967	-0.108	0.092	-1.264
0.0896410942078	-0.108	0.092	-1.264
0.0943319797516	0.044	-0.084	0.82
0.099023103714	0.04	-0.364	2.044
0.103713989258	-0.116	-0.048	-0.372
0.108412027359	-0.032	0.032	-0.468
0.113101959229	0.072	-0.344	2.044
0.117797136307	-0.056	-0.156	0.932
0.122497081757	-0.068	0.108	-1.284
0.127195119858	0.068	-0.236	2.044
0.131898164749	-0.008	-0.276	2.044
0.136594057083	-0.084	0.116	-1.38
0.141290187836	0.048	-0.104	1.168
0.145987033844	0.04	-0.352	2.044
0.150676965714	0.04	-0.352	2.044
0.15536904335	-0.112	0.008	-0.664
0.16005897522	-0.008	0.008	-0.192
0.164755105972	0.096	-0.364	2.044
0.169450998306	-0.056	-0.124	0.596
0.174142122269	-0.052	0.1	-1.136
0.178838968277	0.076	-0.276	2.044
0.183530092239	-0.024	-0.248	1.98
0.188225030899	-0.116	0.128	-1.424
0.192916154861	0.056	-0.14	1.508
0.197612047195	0.004	-0.344	2.044
0.202301025391	-0.12	0.028	-0.896
0.20699596405	0.0	-0.004	0.104
0.211691141129	0.0	-0.004	0.104
0.216372966766	0.056	-0.38	2.044
0.221075057983	-0.08	-0.088	0.248
0.225769996643	-0.06	0.08	-0.968
0.230460166931	0.084	-0.292	2.044
0.235155105591	-0.028	-0.212	1.652
0.239847183228	-0.064	0.128	-1.424
0.244537115097	0.052	-0.152	1.836
0.249226093292	0.012	-0.316	2.044
0.253914117813	-0.112	0.052	-1.104
0.258610010147	0.02	-0.036	0.452
0.263309955597	0.068	-0.376	2.044
0.268001079559	-0.1	-0.072	-0.072
0.272691011429	-0.1	-0.072	-0.072
0.27739906311	-0.052	0.06	-0.744
0.282098054886	0.092	-0.336	2.044
0.286794185638	-0.048	-0.184	1.3
0.291486024857	-0.096	0.116	-1.396
0.296178102493	0.064	-0.204	2.044
0.300866127014	-0.008	-0.3	2.044
0.305561065674	-0.116	0.084	-1.256
0.310250997543	0.036	-0.068	0.804
0.314944982529	0.032	-0.372	2.044
0.31963300705	-0.104	-0.032	-0.384
0.324324131012	-0.024	0.044	-0.484
0.329020023346	-0.024	0.044	-0.484
0.333711147308	0.076	-0.34	2.044
0.338405132294	-0.052	-0.16	0.972
0.343110084534	-0.08	0.12	-1.292
